month,day,land_atmosphere,sea_atmosphere,precipitation,temperature,humidity,wind_speed,wind_direction,sum_insolation,sum_sunlight,snow_falling,melted_snow,snow_depth
8,31,1015.3,1018.4,2.5,17.4,77,6.7,157.5,13.9,1.9,0,0,0
9,1,1014.6,1017.6,0,19.7,70,10.3,180,16.64,5.5,0,0,0
9,2,1013.7,1016.7,0,21.8,79,9.3,157.5,19.89,8.3,0,0,0
9,3,1011.6,1014.6,0,23.3,82,12.3,157.5,12.13,2.5,0,0,0
9,4,1012.2,1015.2,0,25.5,79,8.8,157.5,13.51,4.1,0,0,0
9,5,1013.4,1016.4,0,25,82,5.7,135,16.23,6.2,0,0,0
9,6,1012,1015,0,24.4,74,9.3,157.5,22.02,11.5,0,0,0
9,7,1008.6,1011.6,0,25.7,79,9.1,157.5,18.92,8.2,0,0,0
9,8,1008.7,1011.7,0,27.5,71,6.3,247.5,12.25,4.3,0,0,0
9,9,1008.6,1011.6,0,26.6,65,6.9,157.5,20.02,9.7,0,0,0
9,10,1008.1,1011.1,7.5,22.7,87,4.4,135,3.91,0,0,0,0
9,11,1015.7,1018.8,1.5,21.3,81,5.4,315,8.46,1.4,0,0,0
9,12,1020.6,1023.7,4,17.4,80,6.6,157.5,5.63,0,0,0,0
9,13,1015.2,1018.4,6,15.2,87,6.4,135,3.79,0,0,0,0
9,14,1011.5,1014.6,4.5,16.6,79,9.5,157.5,6.88,1.5,0,0,0
9,15,1011.4,1014.5,1.5,18.5,83,11.6,157.5,15.4,4.8,0,0,0
9,16,1011.1,1014.1,8.5,20.9,84,8.9,157.5,14.06,3.8,0,0,0
9,17,1008.1,1011.1,1,21.8,83,10,157.5,9.67,1.2,0,0,0
9,18,1002.8,1005.9,15,20.1,89,6.1,135,5.09,0,0,0,0
9,19,1004.7,1007.8,0,20.2,61,6.9,247.5,16.23,7.8,0,0,0
9,20,1008.8,1011.9,1.5,18.8,70,6.2,292.5,13.43,6.2,0,0,0
9,21,1011.8,1014.9,0,18.1,73,6,337.5,12.31,4,0,0,0
9,22,1017,1020.1,0,18,75,5.1,337.5,15.97,7.8,0,0,0
9,23,1018.9,1022,0,18.4,75,6,157.5,10.31,1.7,0,0,0
9,24,1019.1,1022.3,0,17.9,72,4.6,90,17.2,9.5,0,0,0
9,25,1017.7,1020.9,1.5,15.5,68,4.8,135,8.26,2,0,0,0
9,26,1011.2,1014.4,0.5,16,69,5.6,67.5,9.95,1.4,0,0,0
9,27,1007.3,1010.4,0,16.2,67,5.9,0,10.33,1.4,0,0,0
9,28,1009.8,1012.9,0.5,15.2,68,8.8,0,14.22,6.8,0,0,0
9,29,1009.5,1012.6,0,16.8,72,4.9,135,16.63,8.7,0,0,0
9,30,1007.7,1010.8,0,17.4,74,6.3,337.5,14.67,9.8,0,0,0
10,1,1008.7,1011.8,8.5,16.9,77,5.5,157.5,8.08,1.5,0,0,0
10,2,1012.9,1016,5,16.8,87,6.8,157.5,7.85,1.7,0,0,0
10,3,1009.7,1012.8,7.5,18.8,76,8.9,157.5,10.15,4,0,0,0
10,4,1007.3,1010.4,2.5,15.7,74,6,157.5,4.89,0.7,0,0,0
10,5,996.6,999.7,4,15.3,69,10.7,202.5,15.09,6.9,0,0,0
10,6,1007.9,1011.1,2,14,72,9.6,315,10.01,3.2,0,0,0
10,7,1019.5,1022.7,0,14.2,67,5.6,315,10.15,4.3,0,0,0
10,8,1024.7,1027.9,0,13.4,63,5.9,315,8.66,3.1,0,0,0
10,9,1026,1029.2,0,12.6,65,5.7,315,14.4,8.4,0,0,0
10,10,1021.4,1024.5,0,13.7,70,8.5,157.5,9.59,3.8,0,0,0
10,11,1015.7,1018.8,0,16.7,68,8.7,157.5,15.04,9.7,0,0,0
10,12,1008.6,1011.7,7,17.3,86,11.3,157.5,6.9,1.8,0,0,0
10,13,1009.3,1012.4,1.5,14.5,74,9.5,315,6.73,3.3,0,0,0
10,14,1013.1,1016.3,0.5,11.3,59,7.3,292.5,12.93,8,0,0,0
10,15,1017.2,1020.4,0,9.2,61,6.9,225,6.91,2.1,0,0,0
10,16,1017.7,1020.9,0.5,10.2,64,6.3,225,8.52,4,0,0,0
10,17,1016.1,1019.3,0,11.6,67,7.4,225,11.75,6.8,0,0,0
10,18,1015.9,1019,0,13.4,58,9.1,202.5,14.55,9.8,0,0,0
10,19,1016.5,1019.7,0,13,60,6.1,337.5,11.05,6.8,0,0,0
10,20,1021.5,1024.7,0,12.2,60,7.1,315,12.71,8.2,0,0,0
10,21,1022.1,1025.3,0,12.2,64,8.7,157.5,13.42,8,0,0,0
10,22,1012.3,1015.4,0,16.9,66,11.9,157.5,10.5,5.8,0,0,0
10,23,995.9,999,11,16,80,15.1,180,3.09,0,0,0,0
10,24,994.4,997.5,1,9.8,61,7.8,225,7.7,4.6,0,0,0
10,25,999.5,1002.7,2.5,9.8,67,6.2,292.5,7.56,2.5,0,0,0
10,26,1010.6,1013.8,3,10.5,72,6,337.5,9.74,4.6,0,0,0
10,27,1016.7,1019.9,0,9.5,73,6.1,292.5,8.59,5.3,0,0,0
10,28,1015.1,1018.3,0,11.2,64,10.3,157.5,12.14,8.8,0,0,0
10,29,1008.3,1011.4,4,10.4,62,9,225,10.83,6,0,0,0
10,30,1012.8,1016,3.5,8.7,72,8.2,315,6.21,3.8,0,0,0
10,31,1021.1,1024.3,2,9.5,75,5.3,337.5,9.4,5.4,0,0,0
11,1,1017.2,1020.4,2,12.2,73,11.7,157.5,6.13,1.2,0,0,0
11,2,1008,1011.1,4.5,13.7,70,8.5,157.5,6.96,3.7,0,0,0
11,3,1002.7,1005.8,0.5,7.9,66,8.1,292.5,9.29,4.6,0,0,0
11,4,1003.7,1006.9,2,4.4,73,9.2,315,5.69,1.8,0,0,0
11,5,1013.4,1016.6,0,8.2,59,9.6,247.5,7.78,5.3,0,0,0
11,6,1014,1017.1,0,12.8,59,7.4,180,7.07,4.3,0,0,0
11,7,1005.6,1008.7,0,14.1,60,7.1,202.5,6.72,4.3,0,0,0
11,8,1001.1,1004.3,4,8.4,62,7.5,292.5,8.06,5.2,0,0,0
11,9,1003.9,1007.2,36.5,2.9,85,11.9,337.5,1.49,0.1,4,-3,3
11,10,1012.8,1016.1,1,2.2,68,7.9,315,11.06,7,2,-1,4
11,11,1024.6,1027.9,7,2,74,5.2,292.5,8.99,4.7,4,-3,7
11,12,1027.4,1030.8,0,4.3,71,4.1,112.5,10.09,8.8,0,4,3
11,13,1016.4,1019.7,5,8.4,74,8.8,157.5,5.56,2.1,0,2,1
11,14,1021,1024.3,0.5,6.3,63,9,315,2.04,0.1,0,1,0
11,15,1019.9,1023.2,0,6.4,69,6,202.5,6.68,4,0,0,0
11,16,1014.5,1017.7,0,8.3,61,10.8,315,2.41,0.8,0,0,0
11,17,1022.4,1025.7,0,6.2,54,10.5,292.5,8.25,7,0,0,0
11,18,1017.5,1020.7,1,9.7,74,6.1,157.5,2.62,0.1,0,0,0
11,19,1008.9,1012.1,13,9.4,92,13.3,157.5,1.7,0,0,0,0
11,20,997.6,1000.7,7.5,11.5,94,9.2,315,2.14,0,0,0,0
11,21,1011.7,1014.9,8,5.2,82,5.4,337.5,2.78,0.5,0,0,0
11,22,1012.2,1015.5,5,4.6,81,7.3,157.5,3.74,0.5,0,0,0
11,23,1010.4,1013.7,9.5,2.2,72,6.8,315,5.51,2.5,5,-5,5
11,24,1017.9,1021.2,1,3,63,8.2,292.5,7.27,4.1,4,-2,7
11,25,1018.7,1022,0,4.5,63,4.6,202.5,8.99,6.6,0,7,0
11,26,1015.3,1018.6,2,3.8,61,10.3,315,4.49,2.3,0,0,0
11,27,1016.8,1020.1,0,2.3,59,5.3,292.5,2.38,0,0,0,0
11,28,1010.9,1014.2,3,1.7,74,6.8,315,2.42,0.1,0,0,0
11,29,1016.2,1019.5,0,2.3,59,6.1,270,4.12,1.1,0,0,0
11,30,1019.4,1022.7,0,0.8,67,6,315,3.64,1.2,0,0,0
12,1,1021.1,1024.5,0,-1,64,6.9,270,5.19,3.1,1,-1,1
12,2,1021.1,1024.4,0,0.1,62,6.2,270,4.95,3.2,0,1,0
12,3,1013.6,1016.9,0,0.4,64,5,315,3.53,0.5,0,0,0
12,4,1015.7,1019,0,0.8,60,6.3,292.5,5.67,3.7,0,0,0
12,5,1017.6,1020.9,0,3.3,62,5.5,247.5,4.43,1.5,0,0,0
12,6,1018.5,1021.8,0,3.6,64,3.4,0,5.05,2.1,0,0,0
12,7,1013.1,1016.4,1,2.3,71,6.6,292.5,5.37,3.9,0,0,0
12,8,1013.6,1016.9,0,0.9,60,7.4,292.5,4.97,3.8,0,0,0
12,9,1018.2,1021.5,0,1.8,54,5.9,292.5,4.18,1.1,0,0,0
12,10,1014.2,1017.5,0,2.9,72,4.6,292.5,5.45,3.4,0,0,0
12,11,1011.6,1014.9,0,2.9,71,4.7,247.5,4.64,2.7,0,0,0
12,12,1007.8,1011.1,0,1.5,67,7.3,315,5.92,4.2,0,0,0
12,13,1004.7,1008,0,-1.9,53,6.3,270,6.96,4.2,0,0,0
12,14,1002.3,1005.6,0.5,-4,58,7.3,292.5,7.15,5.4,3,-3,3
12,15,1001.5,1004.8,0,-4.9,50,8.1,292.5,8.27,7.5,0,2,1
12,16,1001.5,1004.8,2.5,-4,68,9.3,315,6.76,4.4,4,-3,4
12,17,1005.1,1008.4,0,-4.1,57,10.1,315,6.95,5.4,1,-1,5
12,18,1008.4,1011.7,2,-2.6,70,7.9,315,5.93,3.7,4,-2,7
12,19,1007.3,1010.7,2,-7.3,65,7.9,292.5,5.67,3.4,5,-2,9
12,20,1011.8,1015.2,4.5,-6.6,69,5.9,337.5,2.55,1.5,5,-4,13
12,21,1012.3,1015.6,0,-3.1,67,6.3,292.5,6.22,3.7,0,2,11
12,22,1014.2,1017.5,0,0.8,65,4.8,270,5.19,2,0,2,9
12,23,1011.8,1015.1,0,1.3,71,4.5,180,4.54,1.7,0,1,8
12,24,1001.7,1004.9,1,2.3,82,7,180,5.08,3,2,1,7
12,25,1000.8,1004.1,3,-1.2,73,7.8,292.5,5,3,4,-4,11
12,26,1009.6,1013,4.5,-5.3,60,12,315,2.75,1.3,7,-5,16
12,27,1017.8,1021.2,0,-3.7,60,8.1,292.5,7.07,5.2,0,2,14
12,28,1016,1019.4,2,-3.2,74,8.1,315,3.2,0,5,-2,16
12,29,1013.3,1016.7,0,-4.2,67,6.3,337.5,4.92,1.5,0,1,15
12,30,997.8,1001.1,2.5,-7.2,79,4.9,45,3.31,0.2,8,-6,21
12,31,999.4,1002.7,1,-9.3,65,7.9,292.5,6.91,4.9,1,3,18
1,1,1006.9,1010.3,2,-10.4,65,5.7,247.5,2.53,0,4,-1,19
1,2,1012.1,1015.5,5.5,-8.5,63,4.9,247.5,8.73,8,11,-9,28
1,3,1014.8,1018.2,3,-6.3,79,3.7,45,4.54,1,8,-3,31
1,4,1017,1020.4,0.5,-6.4,75,6.2,292.5,3.96,2.1,0,3,28
1,5,1016.9,1020.3,0,-6.8,63,7.8,315,7.9,6.8,0,4,24
1,6,1013.3,1016.7,0,-7.4,63,3.3,225,8.48,7.6,0,2,22
1,7,999.4,1002.8,4,-6.1,74,6.8,337.5,4.35,0.9,6,-4,26
1,8,998.3,1001.6,10.5,-5.7,59,10.2,292.5,6.61,3.2,13,-13,39
1,9,1002.3,1005.7,0,-6.3,60,6.7,225,8.98,6.2,0,5,34
1,10,1008.6,1012,0,-7.1,60,5.4,292.5,9.63,7.5,0,3,31
1,11,1017.1,1020.5,0,-6.6,66,6.8,292.5,6.16,4.6,0,1,30
1,12,1012.8,1016.2,1,-2.8,77,7,157.5,6.16,3.6,3,-1,31
1,13,1003.9,1007.2,7,0.3,88,7.8,157.5,4.76,1.2,10,-8,39
1,14,1008.3,1011.6,5,-2.3,71,12.1,180,3.35,0.2,8,-3,42
1,15,1017.7,1021.1,1,-3.3,59,8.7,135,5.13,1.5,0,3,39
1,16,1001.8,1005.1,11.5,0.4,79,12.4,157.5,5.81,3,11,-2,41
1,17,1009.4,1012.8,4,-5.6,71,5.1,315,6.61,3.6,8,-1,42
1,18,1008.8,1012.2,1,-5.5,79,4.7,315,6,1.8,1,0,42
1,19,1009.9,1013.3,11,-7.2,78,11.4,315,2.37,0.3,16,-13,55
1,20,1021,1024.4,0,-5.9,60,7.8,292.5,7.47,5.7,0,3,52
1,21,1015.3,1018.7,0.5,-0.7,80,6.2,157.5,4.96,2.1,0,6,46
1,22,1014.3,1017.6,0,-1.1,67,11.1,315,6.76,3.6,0,3,43
1,23,1023.1,1026.5,4,-4.6,83,6.4,337.5,4.59,0,15,-14,57
1,24,1022.9,1026.4,0,-6.2,79,3.6,135,10.24,8.8,0,3,54
1,25,1023.8,1027.2,0,-1.6,73,6.9,315,8.82,5.5,0,7,47
1,26,1021.8,1025.1,0.5,-2.2,76,9.1,157.5,8.35,6.2,0,6,41
1,27,1006.9,1010.2,1.5,1.6,67,11.8,180,6.4,2.5,0,1,40
1,28,1012,1015.4,0,-3.2,55,7.4,292.5,6.54,2.7,0,3,37
1,29,991.6,994.9,12.5,-1.4,83,9.6,157.5,2.73,0,20,-19,56
1,30,1002.6,1005.9,4.5,-2.3,74,13.1,315,4.9,0.8,3,1,55
1,31,1016.7,1020.1,0,-4.4,58,7.9,292.5,12.12,8.5,0,1,54
2,1,1011.5,1014.8,2,-1.2,73,14.9,180,9.71,6.2,0,3,51
2,2,998.4,1001.7,1,-2.7,65,9.7,315,10.33,5.4,0,4,47
2,3,1006.5,1009.9,1,-10,71,8.4,315,6.05,0.5,1,0,47
2,4,1005.6,1009,0.5,-8.2,67,7.9,292.5,7.04,1.8,0,0,47
2,5,1008.6,1012,1,-6.1,69,7.3,292.5,6.88,1,2,0,47
2,6,1005.2,1008.5,3,0,87,5.9,157.5,3.18,0,3,0,47
2,7,1005.4,1008.7,6,-2.6,80,9.1,315,8.8,3.9,10,-9,56
2,8,1002.4,1005.8,3,-6.5,70,7.9,315,10.2,6,5,-5,61
2,9,1005.2,1008.5,0,-4.4,55,7.9,315,11.07,5.3,0,6,55
2,10,1007.8,1011.1,0.5,-2.4,69,7.4,292.5,6.21,0.4,1,3,52
2,11,1014.7,1018,0.5,-1.2,66,8.6,315,6.68,1.9,2,-1,53
2,12,1025.1,1028.5,0,-0.3,65,5.8,315,12.53,7.7,0,2,51
2,13,1022.1,1025.4,0,1,72,2.8,135,9.9,5.1,0,2,49
2,14,1014.6,1017.9,0,1.8,76,3,135,9.84,6.3,0,2,47
2,15,995.5,998.8,10,3.8,88,5,135,3.04,0,0,2,45
2,16,975.1,978.3,10.5,-0.3,80,9.6,292.5,3.75,0,4,2,43
2,17,986.3,989.6,1.5,-3.4,64,7.9,270,9.55,1.1,2,-2,45
2,18,992.3,995.6,14,0.1,79,10.3,315,8.08,2,10,-5,50
2,19,1001.2,1004.5,0.5,0.4,64,8,315,11.01,4.8,3,-3,53
2,20,993.2,996.4,2,2.4,71,9,247.5,10.43,4.4,1,7,46
2,21,1005.3,1008.6,0,-1.6,55,10.1,292.5,15.61,8.6,0,5,41
2,22,1006.2,1009.5,0.5,-0.9,69,4.6,112.5,11.53,5.6,1,2,39
2,23,1002,1005.3,5,-1.8,72,12.2,315,9.15,3.9,7,-7,46
2,24,1010.5,1013.9,1,-4.2,51,10.5,270,12.27,8,1,1,45
2,25,1016.9,1020.3,0,-4,52,6.4,270,13.92,8,0,2,43
2,26,1015.7,1019.1,10,-4.2,71,8,315,13.78,6.5,16,-15,58
2,27,1025.6,1029,5,-4,75,10,292.5,7.42,0.8,6,-3,61
2,28,1023.2,1026.6,0,-0.9,69,7.2,157.5,15.79,9,0,4,57
3,1,1018,1021.3,6,0.6,86,8,315,4.99,0,8,2,55
3,2,1007.9,1011.2,32,-2,89,10.7,337.5,1.64,0,24,-24,79
3,3,1024,1027.4,0.5,-4.3,68,8.4,337.5,13.03,4.8,4,1,78
3,4,1024.9,1028.2,0,0,72,10.4,157.5,17.19,10.1,0,3,75
3,5,1014,1017.3,0,5.7,81,8.5,135,13.54,7.4,0,10,65
3,6,1018.4,1021.8,5.5,-3.6,70,11.5,315,11.92,3.7,8,7,58
3,7,1023.3,1026.7,0,-2.6,55,6.3,337.5,16.89,7.5,0,3,55
3,8,1021.1,1024.5,0.5,-0.5,60,8.6,315,13.39,6.5,0,3,52
3,9,1017.8,1021.1,0,1.2,61,7.9,157.5,18.37,10.7,0,2,50
3,10,1012.1,1015.4,4.5,2.1,72,15,315,4.4,0.3,0,3,47
3,11,1020.3,1023.6,0,2.9,60,4.9,0,14.68,6.8,0,0,47
3,12,1021.2,1024.5,0,3.3,76,7.5,337.5,18.38,10.3,0,3,44
3,13,1017.9,1021.2,0,3.5,48,8.6,157.5,17.98,8.9,0,4,40
3,14,1006.8,1010,0,5.8,59,7,315,12.51,3,0,3,37
3,15,1008.8,1012,0,5.2,65,8.9,337.5,19.81,11.1,0,3,34
3,16,1001.3,1004.5,0,6,52,7.9,157.5,11.19,2.6,0,6,28
3,17,1004.4,1007.7,2,3.4,73,10.5,315,10.68,3,0,5,23
3,18,1013.9,1017.2,3,2.1,79,6.6,315,4.33,0,3,3,20
3,19,1018.3,1021.6,4,2,80,6,337.5,10.83,2,2,-2,22
3,20,1020.6,1023.9,0,2.1,57,12.2,157.5,17.28,7.6,0,4,18
3,21,1002.4,1005.6,10,3.3,86,12.6,157.5,3.07,0,1,3,15
3,22,997.3,1000.5,1.5,5.2,63,8.3,202.5,11.64,4.4,0,6,9
3,23,1010.1,1013.4,0.5,5.8,55,6.8,157.5,16.87,6.7,0,4,5
3,24,1013.9,1017.1,0,10.3,58,6.3,0,16.04,6.7,0,5,0
3,25,1013.6,1016.8,0,9.5,67,5.6,90,8.75,0,0,0,0
3,26,1012.8,1016,5.5,5.9,81,10.5,315,11.69,2.2,0,0,0
3,27,1017.7,1020.9,0,6.4,42,6.9,157.5,20.23,9.6,0,0,0
3,28,1009.3,1012.5,0.5,8.8,68,9.4,157.5,16.88,7,0,0,0
3,29,996.4,999.5,3.5,11.9,74,11.1,225,12.12,3,0,0,0
3,30,1004.5,1007.7,0,10.3,58,8.5,157.5,13.44,4.7,0,0,0
3,31,1010.3,1013.5,0,8.5,68,7.8,337.5,20.88,11.1,0,0,0
4,1,1018.9,1022.1,0,7.4,64,10.5,315,22.26,10.4,0,0,0
4,2,1025,1028.2,0,8.4,49,7.6,112.5,21.18,11,0,0,0
4,3,1014.1,1017.3,0.5,9.1,75,6.8,202.5,4.23,0,0,0,0
4,4,1009.8,1013,5,6.3,72,6.4,315,7.22,0.5,0,0,0
4,5,1014.7,1018,0,5.9,55,9.8,315,23.69,10.5,0,0,0
4,6,1017.3,1020.6,0,5.5,46,11.9,157.5,23.1,11.3,0,0,0
4,7,1010.2,1013.4,0.5,6.1,62,8.5,135,22.28,9.7,0,0,0
4,8,1009.6,1012.8,0,2.6,64,10.5,292.5,16.58,6.1,0,0,0
4,9,1013.7,1017,0,2.5,60,9.6,337.5,17.02,5.5,0,0,0
4,10,1025.5,1028.8,0,7.1,49,8.4,292.5,22.1,9.8,0,0,0
4,11,1028.8,1032,0,8.4,49,6,0,24.39,12.4,0,0,0
4,12,1024,1027.3,0,10.9,41,9.4,157.5,21.53,9.3,0,0,0
4,13,1005.9,1009.1,3.5,10.3,78,12.5,157.5,8.38,1,0,0,0
4,14,1005.9,1009.1,0,5.4,53,8.9,337.5,17.65,4.9,0,0,0
4,15,1014.1,1017.4,0,6.6,45,9.2,292.5,16.24,7.8,0,0,0
4,16,1020.8,1024,0,9.2,53,11.6,157.5,18.75,8.2,0,0,0
4,17,1013.4,1016.6,6.5,8.7,87,10.8,157.5,4.35,0,0,0,0
4,18,991.3,994.4,45,8.1,93,7.8,315,3.3,0,0,0,0
4,19,993.3,996.4,4.5,10,62,11.9,270,18,6.5,0,0,0
4,20,1003.6,1006.8,0,10.4,36,10.5,292.5,21.06,10.6,0,0,0
4,21,1012.9,1016.1,0,7.9,39,11.9,337.5,25.82,12.2,0,0,0
4,22,1019.6,1022.9,0,7.4,64,11.4,315,24.16,9.4,0,0,0
4,23,1020.7,1023.9,0,9.3,59,7.3,337.5,26.47,12.6,0,0,0
4,24,1012.7,1015.8,0,11.6,60,7.4,315,15.68,4.5,0,0,0
4,25,1009.5,1012.8,13,5.5,82,8.3,315,10.67,1.6,0,0,0
4,26,1017.5,1020.7,0,4.6,51,8.3,315,28.12,13,0,0,0
4,27,1017,1020.2,0,9.4,48,7.2,315,26.67,12.8,0,0,0
4,28,1011.6,1014.8,0,11.8,43,11.3,157.5,14.15,2.1,0,0,0
4,29,1008.7,1011.9,0,12.8,61,5.9,337.5,15.11,3.4,0,0,0
4,30,998,1001.2,33.5,7.7,86,11.9,315,4.3,0,0,0,0
5,1,1004.1,1007.3,2,7.2,77,11.6,315,9.06,1.2,0,0,0
5,2,999.3,1002.5,4.5,6.1,77,9.6,315,13.34,2.3,0,0,0
5,3,1002,1005.2,9,5.6,82,11.2,315,17.36,3.2,0,0,0
5,4,1010.8,1014,0,8.5,71,8.4,337.5,23.46,8.7,0,0,0
5,5,1006.7,1009.9,0,11.9,70,16.3,157.5,11.02,1,0,0,0
5,6,1007.6,1010.7,0,15.8,44,10.1,270,24.37,11.1,0,0,0
5,7,1004.6,1007.7,0,16.2,42,12.4,157.5,24.36,8.5,0,0,0
5,8,997.5,1000.5,0.5,16,51,8.2,157.5,20.73,7.7,0,0,0
5,9,995.9,999,3.5,12.9,59,9.3,180,14.31,5.9,0,0,0
5,10,1001.2,1004.3,0.5,9,78,10.6,315,12.04,1.9,0,0,0
5,11,1012.5,1015.7,0,8.1,80,8.8,315,13.95,3.8,0,0,0
5,12,1018,1021.2,0,10.4,69,6.1,135,27.1,10,0,0,0
5,13,1012.6,1015.7,0,13.3,70,8.4,157.5,8.12,0.4,0,0,0
5,14,1010.7,1013.8,0,13.8,71,6.7,337.5,28.27,13.1,0,0,0
5,15,1012.7,1015.8,0,15.8,50,12.7,157.5,15.75,4.5,0,0,0
5,16,1003.6,1006.7,12.5,13.6,85,13.3,157.5,4.49,0,0,0,0
5,17,996.7,999.7,15.5,15,82,9.1,337.5,13.23,0.3,0,0,0
5,18,1006.4,1009.5,0,16.4,63,4.8,135,28.31,10.6,0,0,0
5,19,1007.8,1010.9,1,16.5,70,9.8,157.5,25.9,11.1,0,0,0
5,20,1009.5,1012.6,2,18,73,5.3,337.5,28.42,11.2,0,0,0
5,21,1004.6,1007.7,2.5,16.3,76,10.1,180,7.42,0,0,0,0
5,22,1002,1005.1,0,17.2,73,5.9,157.5,12.08,1.8,0,0,0
5,23,1003,1006.1,3.5,15.1,88,6.1,337.5,9.92,0.4,0,0,0
5,24,1001.7,1004.8,0.5,13.7,91,7.4,315,6.01,0,0,0,0
5,25,996.2,999.3,0.5,14.8,78,9.5,337.5,21.38,7.7,0,0,0
5,26,1000.4,1003.4,0,16.1,47,8.7,292.5,28.22,12.4,0,0,0
5,27,1003.1,1006.2,2,14.3,66,8,157.5,8.41,1.1,0,0,0
5,28,1000.8,1003.9,8,13,87,7.5,157.5,5.53,0,0,0,0
5,29,997.5,1000.6,8.5,12.8,85,10.8,180,9.59,1.2,0,0,0
5,30,1001,1004.1,0,13,79,10.3,315,12.08,0.8,0,0,0
5,31,1011.1,1014.3,0,10.4,71,9.5,315,22.58,6.6,0,0,0
6,1,1015,1018.2,0,13,65,5.2,337.5,29.46,10.7,0,0,0
6,2,1014.4,1017.5,0,16,64,5.7,337.5,27.71,9.1,0,0,0
6,3,1010.9,1014,0,19.3,61,11.5,157.5,25.36,9.2,0,0,0
6,4,994.8,997.9,28,16.9,84,15.2,157.5,5.12,0.4,0,0,0
6,5,995.6,998.6,0,18.9,60,8.4,157.5,28.5,13.4,0,0,0
6,6,1000.8,1003.9,0,20.2,62,9.9,202.5,26.74,9.7,0,0,0
6,7,1007.5,1010.6,0,18.2,68,5.8,337.5,29.5,12.9,0,0,0
6,8,1009,1012.1,0,17.1,74,8.4,337.5,23.76,8.5,0,0,0
6,9,1013,1016.1,0,17,76,5,315,27.37,10.4,0,0,0
6,10,1014.5,1017.6,0,21.2,59,6.3,337.5,28.52,13.7,0,0,0
6,11,1012.4,1015.5,0,24.3,51,6.4,135,25.9,11.2,0,0,0
6,12,1008.3,1011.4,0,20.7,71,8.4,157.5,11.73,3.2,0,0,0
6,13,1006,1009,0,21.5,70,5.7,337.5,26.89,12.6,0,0,0
6,14,1005.8,1008.9,0,17.1,84,7.6,337.5,15.9,3,0,0,0
6,15,1006.4,1009.5,3,16.8,83,5.4,337.5,13.18,1.9,0,0,0
6,16,1007.7,1010.8,0,19.1,78,6.7,315,27.75,9.4,0,0,0
6,17,1005.9,1009,0,18.6,75,7,315,30.73,14,0,0,0
6,18,1002.3,1005.4,0,17.4,78,5.4,90,27.74,10.2,0,0,0
6,19,1000.7,1003.8,4.5,15.9,77,9.2,157.5,20.63,4.6,0,0,0
6,20,998,1001.1,14.5,16.8,81,5.6,112.5,16.57,1.6,0,0,0
6,21,1002.4,1005.5,0,17.3,80,4.9,112.5,17.86,2.8,0,0,0
6,22,1007.8,1010.8,0,19.8,60,7.5,157.5,30.38,14,0,0,0
6,23,1009.4,1012.4,0,19.7,60,8.7,157.5,25.31,9.2,0,0,0
6,24,1009.3,1012.4,0.5,18.7,77,8.2,135,12.7,1.5,0,0,0
6,25,1009.4,1012.5,0,20.1,74,5.4,315,24.64,8.7,0,0,0
6,26,1009.8,1012.8,0,21.4,66,6.5,337.5,29.46,13.8,0,0,0
6,27,1008.9,1011.9,0,21.1,74,6.9,337.5,30.05,14,0,0,0
6,28,1005.7,1008.7,0,19.8,81,5.1,337.5,26.24,9.8,0,0,0
6,29,1005.6,1008.6,0,20.8,75,9.1,157.5,24.47,10.4,0,0,0
6,30,1008.7,1011.8,0,21.6,72,6,135,22.29,6.8,0,0,0
7,1,1011.5,1014.5,0,20.3,77,12.3,157.5,19.02,3.3,0,0,0
7,2,1011.6,1014.6,0,20.9,74,10.2,157.5,22.67,7,0,0,0
7,3,1010.5,1013.6,0,20.5,74,6.3,337.5,24.09,8.9,0,0,0
7,4,1010.9,1013.9,0,20.6,65,8.6,135,26.78,12.3,0,0,0
7,5,1004.1,1007.2,0.5,19.1,85,10.6,157.5,8.52,0.5,0,0,0
7,6,1003.2,1006.2,4.5,20.3,88,7.1,157.5,9.29,0.1,0,0,0
7,7,1007.4,1010.5,2,19.4,91,3.8,337.5,7.02,0,0,0,0
7,8,1008.1,1011.1,0,21.4,78,7.8,157.5,20.75,4.6,0,0,0
7,9,1008.3,1011.4,0,20.7,71,9.2,157.5,24.1,9.4,0,0,0
7,10,1007.4,1010.5,0,20,75,10.8,157.5,20.06,3.5,0,0,0
7,11,1007.3,1010.3,0,21.8,75,6.2,135,17.03,2.8,0,0,0
7,12,1008.7,1011.7,0,23.4,77,5.9,135,20.82,5,0,0,0
7,13,1012.1,1015.2,0,24,72,6.9,157.5,28.13,12.1,0,0,0
7,14,1014.4,1017.5,0,22.8,70,6,112.5,29.26,13.9,0,0,0
7,15,1016.1,1019.1,0,23.4,73,5.4,135,29.06,13.9,0,0,0
7,16,1015.4,1018.4,0,25.1,71,6.2,337.5,27.6,13.3,0,0,0
7,17,1011.9,1014.9,0,26.3,69,5,337.5,26.15,12.5,0,0,0
7,18,1009.8,1012.8,0,27.3,66,5.3,337.5,28.2,13.8,0,0,0
7,19,1010.9,1013.9,0,27.8,65,5.9,337.5,28.09,13.5,0,0,0
7,20,1012.4,1015.4,0,25.6,80,8.5,337.5,26.39,11.5,0,0,0
7,21,1012.5,1015.5,0,25.5,78,5,337.5,24.83,10.2,0,0,0
7,22,1010.2,1013.2,0,25.1,75,4.9,112.5,25.69,9.8,0,0,0
